"Date and Time Run 1","Time (s) Run 1","Temperature (°C) Run 1"
03/18/2026 08:33:37 pm,209.000,24.4
03/18/2026 08:33:37 pm,209.500,24.4
03/18/2026 08:33:38 pm,210.000,24.4
03/18/2026 08:33:38 pm,210.500,24.4
03/18/2026 08:33:39 pm,211.000,24.4
03/18/2026 08:33:39 pm,211.500,24.4
03/18/2026 08:33:40 pm,212.000,24.4
03/18/2026 08:33:40 pm,212.500,24.4
03/18/2026 08:33:41 pm,213.000,24.4
03/18/2026 08:33:41 pm,213.500,24.4
03/18/2026 08:33:42 pm,214.000,24.4
03/18/2026 08:33:42 pm,214.500,24.4
03/18/2026 08:33:43 pm,215.000,24.4
03/18/2026 08:33:43 pm,215.500,24.4
03/18/2026 08:33:44 pm,216.000,24.4
03/18/2026 08:33:44 pm,216.500,24.4
03/18/2026 08:33:45 pm,217.000,24.4
03/18/2026 08:33:45 pm,217.500,24.4
03/18/2026 08:33:46 pm,218.000,24.4
03/18/2026 08:33:46 pm,218.500,24.4
03/18/2026 08:33:47 pm,219.000,24.4
03/18/2026 08:33:47 pm,219.500,24.4
03/18/2026 08:33:48 pm,220.000,24.4
03/18/2026 08:33:48 pm,220.500,24.4
03/18/2026 08:33:49 pm,221.000,24.4
03/18/2026 08:33:49 pm,221.500,24.4
03/18/2026 08:33:50 pm,222.000,24.4
03/18/2026 08:33:50 pm,222.500,24.4
03/18/2026 08:33:51 pm,223.000,24.4
03/18/2026 08:33:51 pm,223.500,24.4
03/18/2026 08:33:52 pm,224.000,24.4
03/18/2026 08:33:52 pm,224.500,24.4
03/18/2026 08:33:53 pm,225.000,24.4
03/18/2026 08:33:53 pm,225.500,24.4
03/18/2026 08:33:54 pm,226.000,24.4
03/18/2026 08:33:54 pm,226.500,24.4
03/18/2026 08:33:55 pm,227.000,24.4
03/18/2026 08:33:55 pm,227.500,24.4
03/18/2026 08:33:56 pm,228.000,24.4
03/18/2026 08:33:56 pm,228.500,24.4
03/18/2026 08:33:57 pm,229.000,24.4
03/18/2026 08:33:57 pm,229.500,24.4
03/18/2026 08:33:58 pm,230.000,24.4
03/18/2026 08:33:58 pm,230.500,24.4
03/18/2026 08:33:59 pm,231.000,24.4
03/18/2026 08:33:59 pm,231.500,24.4
03/18/2026 08:34:00 pm,232.000,24.4
03/18/2026 08:34:00 pm,232.500,24.4
03/18/2026 08:34:01 pm,233.000,24.4
03/18/2026 08:34:01 pm,233.500,24.4
03/18/2026 08:34:02 pm,234.000,24.4
03/18/2026 08:34:02 pm,234.500,24.4
03/18/2026 08:34:03 pm,235.000,24.4
03/18/2026 08:34:03 pm,235.500,24.4
03/18/2026 08:34:04 pm,236.000,24.4
03/18/2026 08:34:04 pm,236.500,24.4
03/18/2026 08:34:05 pm,237.000,24.4
03/18/2026 08:34:05 pm,237.500,24.4
03/18/2026 08:34:06 pm,238.000,24.4
03/18/2026 08:34:06 pm,238.500,24.4
03/18/2026 08:34:07 pm,239.000,24.4
03/18/2026 08:34:07 pm,239.500,24.4
03/18/2026 08:34:08 pm,240.000,24.4
03/18/2026 08:34:08 pm,240.500,24.4
03/18/2026 08:34:09 pm,241.000,24.4
03/18/2026 08:34:09 pm,241.500,24.4
03/18/2026 08:34:10 pm,242.000,24.4
03/18/2026 08:34:10 pm,242.500,24.4
03/18/2026 08:34:11 pm,243.000,24.4
03/18/2026 08:34:11 pm,243.500,24.4
03/18/2026 08:34:12 pm,244.000,24.4
03/18/2026 08:34:12 pm,244.500,24.4
03/18/2026 08:34:13 pm,245.000,24.4
03/18/2026 08:34:13 pm,245.500,24.4
03/18/2026 08:34:14 pm,246.000,24.4
03/18/2026 08:34:14 pm,246.500,24.4
03/18/2026 08:34:15 pm,247.000,24.4
03/18/2026 08:34:15 pm,247.500,24.4
03/18/2026 08:34:16 pm,248.000,24.4
03/18/2026 08:34:16 pm,248.500,24.4
03/18/2026 08:34:17 pm,249.000,24.4
03/18/2026 08:34:17 pm,249.500,24.4
03/18/2026 08:34:18 pm,250.000,24.4
03/18/2026 08:34:18 pm,250.500,24.4
03/18/2026 08:34:19 pm,251.000,24.4
03/18/2026 08:34:19 pm,251.500,24.4
03/18/2026 08:34:20 pm,252.000,24.4
03/18/2026 08:34:20 pm,252.500,24.4
03/18/2026 08:34:21 pm,253.000,24.4
03/18/2026 08:34:21 pm,253.500,24.4
03/18/2026 08:34:22 pm,254.000,24.4
03/18/2026 08:34:22 pm,254.500,24.4
03/18/2026 08:34:23 pm,255.000,24.4
03/18/2026 08:34:23 pm,255.500,24.4
03/18/2026 08:34:24 pm,256.000,24.4
03/18/2026 08:34:24 pm,256.500,24.4
03/18/2026 08:34:25 pm,257.000,24.4
03/18/2026 08:34:25 pm,257.500,24.4
03/18/2026 08:34:26 pm,258.000,24.4
03/18/2026 08:34:26 pm,258.500,24.4
03/18/2026 08:34:27 pm,259.000,24.4
03/18/2026 08:34:27 pm,259.500,24.4
03/18/2026 08:34:28 pm,260.000,24.4
03/18/2026 08:34:28 pm,260.500,24.4
03/18/2026 08:34:29 pm,261.000,24.4
03/18/2026 08:34:29 pm,261.500,24.4
03/18/2026 08:34:30 pm,262.000,24.4
03/18/2026 08:34:30 pm,262.500,24.4
03/18/2026 08:34:31 pm,263.000,24.4
03/18/2026 08:34:31 pm,263.500,24.4
03/18/2026 08:34:32 pm,264.000,24.4
03/18/2026 08:34:32 pm,264.500,24.4
03/18/2026 08:34:33 pm,265.000,24.4
03/18/2026 08:34:33 pm,265.500,24.4
03/18/2026 08:34:34 pm,266.000,24.4
03/18/2026 08:34:34 pm,266.500,24.4
03/18/2026 08:34:35 pm,267.000,24.4
03/18/2026 08:34:35 pm,267.500,24.4
03/18/2026 08:34:36 pm,268.000,24.4
03/18/2026 08:34:36 pm,268.500,24.4
03/18/2026 08:34:37 pm,269.000,24.4
03/18/2026 08:34:37 pm,269.500,24.4
03/18/2026 08:34:38 pm,270.000,24.4
03/18/2026 08:34:38 pm,270.500,24.4
03/18/2026 08:34:39 pm,271.000,24.4
03/18/2026 08:34:39 pm,271.500,24.4
03/18/2026 08:34:40 pm,272.000,24.4
03/18/2026 08:34:40 pm,272.500,24.4
03/18/2026 08:34:41 pm,273.000,24.4
03/18/2026 08:34:41 pm,273.500,24.4
03/18/2026 08:34:42 pm,274.000,24.4
03/18/2026 08:34:42 pm,274.500,24.4
03/18/2026 08:34:43 pm,275.000,24.4
03/18/2026 08:34:43 pm,275.500,24.4
03/18/2026 08:34:44 pm,276.000,24.4
03/18/2026 08:34:44 pm,276.500,24.4
03/18/2026 08:34:45 pm,277.000,24.4
03/18/2026 08:34:45 pm,277.500,24.4
03/18/2026 08:34:46 pm,278.000,24.4
03/18/2026 08:34:46 pm,278.500,24.4
03/18/2026 08:34:47 pm,279.000,24.4
03/18/2026 08:34:47 pm,279.500,24.4
03/18/2026 08:34:48 pm,280.000,24.4
03/18/2026 08:34:48 pm,280.500,24.4
03/18/2026 08:34:49 pm,281.000,24.4
03/18/2026 08:34:49 pm,281.500,24.4
03/18/2026 08:34:50 pm,282.000,24.4
03/18/2026 08:34:50 pm,282.500,24.4
03/18/2026 08:34:51 pm,283.000,24.4
03/18/2026 08:34:51 pm,283.500,24.4
03/18/2026 08:34:52 pm,284.000,24.4
03/18/2026 08:34:52 pm,284.500,24.4
03/18/2026 08:34:53 pm,285.000,24.4
03/18/2026 08:34:53 pm,285.500,24.4
03/18/2026 08:34:54 pm,286.000,24.4
03/18/2026 08:34:54 pm,286.500,24.4
03/18/2026 08:34:55 pm,287.000,24.4
03/18/2026 08:34:55 pm,287.500,24.4
03/18/2026 08:34:56 pm,288.000,24.4
03/18/2026 08:34:56 pm,288.500,24.4
03/18/2026 08:34:57 pm,289.000,24.4
03/18/2026 08:34:57 pm,289.500,24.4
03/18/2026 08:34:58 pm,290.000,24.4
03/18/2026 08:34:58 pm,290.500,24.4
03/18/2026 08:34:59 pm,291.000,24.4
03/18/2026 08:34:59 pm,291.500,24.4
03/18/2026 08:35:00 pm,292.000,24.4
03/18/2026 08:35:00 pm,292.500,24.4
03/18/2026 08:35:01 pm,293.000,24.4
